"","ns","Value","Name","n_clus","clustering","level"
"2371","7_33",0.82843520304674,"tSNE_KMEANS_35-85",24,"tSNE_KMEANS_35",85
"2372","7_33",0.934586724477308,"tSNE_KMEANS_40-85",28,"tSNE_KMEANS_40",85
"2373","7_33",0.90327522374732,"tSNE_KMEANS_45-85",32,"tSNE_KMEANS_45",85
"2374","7_33",0.99382217035811,"sc3_40-90",40,"sc3_40",90
"2375","7_33",0.988355824526768,"sc3_45-90",45,"sc3_45",90
"2376","7_33",0.860753102359312,"UMAP_KMEANS_35-90",25,"UMAP_KMEANS_35",90
"2377","7_33",0.966433400181915,"UMAP_KMEANS_45-90",30,"UMAP_KMEANS_45",90
"2378","7_33",0.82843520304674,"tSNE_KMEANS_35-90",24,"tSNE_KMEANS_35",90
"2379","7_33",0.934586724477308,"tSNE_KMEANS_40-90",28,"tSNE_KMEANS_40",90
"2380","7_33",0.90327522374732,"tSNE_KMEANS_45-90",32,"tSNE_KMEANS_45",90
"2381","7_33",0.99382217035811,"sc3_40-95",40,"sc3_40",95
"2382","7_33",0.988355824526768,"sc3_45-95",45,"sc3_45",95
"2383","7_33",0.860753102359312,"UMAP_KMEANS_35-95",25,"UMAP_KMEANS_35",95
"2384","7_33",0.96918640651212,"UMAP_KMEANS_45-95",29,"UMAP_KMEANS_45",95
"2385","7_33",0.82843520304674,"tSNE_KMEANS_35-95",24,"tSNE_KMEANS_35",95
"2386","7_33",0.934586724477308,"tSNE_KMEANS_40-95",28,"tSNE_KMEANS_40",95
"2387","7_33",0.919385436764821,"tSNE_KMEANS_45-95",28,"tSNE_KMEANS_45",95
"2388","7_33",0.997591591630153,"sc3_40-100",31,"sc3_40",100
"2389","7_33",0.996427417335064,"sc3_45-100",31,"sc3_45",100
"2390","7_33",0.860753102359312,"UMAP_KMEANS_35-100",25,"UMAP_KMEANS_35",100
"2391","7_33",0.96918640651212,"UMAP_KMEANS_45-100",29,"UMAP_KMEANS_45",100
"2392","7_33",0.82843520304674,"tSNE_KMEANS_35-100",24,"tSNE_KMEANS_35",100
"2393","7_33",0.934586724477308,"tSNE_KMEANS_40-100",28,"tSNE_KMEANS_40",100
"2394","7_33",0.919385436764821,"tSNE_KMEANS_45-100",28,"tSNE_KMEANS_45",100
