"","nCells","param","Value","Name","n_clus","clustering","level"
"2969","800","40",0.720465896681833,"X40-10",39,"X40",10
"2970","800","40",0.904290852808967,"X40.1-10",38,"X40.1",10
"2971","800","40",0.963802397606909,"sc3-15",40,"sc3",15
"2972","800","40",0.720465896681833,"X40-15",39,"X40",15
"2973","800","40",0.914329666387219,"X40.1-15",37,"X40.1",15
"2974","800","40",0.963802397606909,"sc3-20",40,"sc3",20
"2975","800","40",0.720465896681833,"X40-20",39,"X40",20
"2976","800","40",0.924089645236361,"X40.1-20",36,"X40.1",20
"2977","800","40",0.963802397606909,"sc3-25",40,"sc3",25
"2978","800","40",0.730885148804863,"X40-25",38,"X40",25
"2979","800","40",0.932892681769371,"X40.1-25",35,"X40.1",25
"2980","800","40",0.963802397606909,"sc3-30",40,"sc3",30
"2981","800","40",0.740012637384897,"X40-30",37,"X40",30
"2982","800","40",0.932892681769371,"X40.1-30",35,"X40.1",30
"2983","800","40",0.963802397606909,"sc3-35",40,"sc3",35
"2984","800","40",0.747737796482833,"X40-35",36,"X40",35
"2985","800","40",0.932892681769371,"X40.1-35",35,"X40.1",35
"2986","800","40",0.963802397606909,"sc3-40",40,"sc3",40
"2987","800","40",0.757058713607758,"X40-40",35,"X40",40
"2988","800","40",0.943851031074342,"X40.1-40",34,"X40.1",40
"2989","800","40",0.963802397606909,"sc3-45",40,"sc3",45
"2990","800","40",0.763391027221166,"X40-45",34,"X40",45
"2991","800","40",0.943851031074342,"X40.1-45",34,"X40.1",45
"2992","800","40",0.969241568538209,"sc3-50",39,"sc3",50
"2993","800","40",0.773314661386026,"X40-50",33,"X40",50
"2994","800","40",0.943851031074342,"X40.1-50",34,"X40.1",50
"2995","800","40",0.969241568538209,"sc3-55",39,"sc3",55
"2996","800","40",0.773314661386026,"X40-55",33,"X40",55
"2997","800","40",0.956228072319851,"X40.1-55",32,"X40.1",55
"2998","800","40",0.969241568538209,"sc3-60",39,"sc3",60
"2999","800","40",0.777609035544877,"X40-60",32,"X40",60
"3000","800","40",0.956228072319851,"X40.1-60",32,"X40.1",60
"3001","800","40",0.969241568538209,"sc3-65",39,"sc3",65
"3002","800","40",0.787720211526102,"X40-65",30,"X40",65
"3003","800","40",0.956228072319851,"X40.1-65",32,"X40.1",65
"3004","800","40",0.973182665543297,"sc3-70",38,"sc3",70
"3005","800","40",0.790523067912969,"X40-70",29,"X40",70
"3006","800","40",0.956228072319851,"X40.1-70",32,"X40.1",70
"3007","800","40",0.973182665543297,"sc3-75",38,"sc3",75
"3008","800","40",0.80225081740694,"X40-75",27,"X40",75
"3009","800","40",0.956228072319851,"X40.1-75",32,"X40.1",75
"3010","800","40",0.977198258584662,"sc3-80",37,"sc3",80
"3011","800","40",0.80225081740694,"X40-80",27,"X40",80
"3012","800","40",0.96259144516081,"X40.1-80",31,"X40.1",80
"3013","800","40",0.979654821152298,"sc3-85",36,"sc3",85
"3014","800","40",0.810338052400374,"X40-85",25,"X40",85
"3015","800","40",0.96259144516081,"X40.1-85",31,"X40.1",85
"3016","800","40",0.979654821152298,"sc3-90",36,"sc3",90
"3017","800","40",0.817078884427891,"X40-90",24,"X40",90
"3018","800","40",0.97027090734726,"X40.1-90",30,"X40.1",90
"3019","800","40",0.981896994649775,"sc3-95",35,"sc3",95
"3020","800","40",0.817078884427891,"X40-95",24,"X40",95
"3021","800","40",0.972741402389372,"X40.1-95",29,"X40.1",95
"3022","800","40",0.988518328570263,"sc3-100",31,"sc3",100
"3023","800","40",0.817078884427891,"X40-100",24,"X40",100
"3024","800","40",0.972741402389372,"X40.1-100",29,"X40.1",100
"3025","800","45",0.954833752892439,"sc3-00",45,"sc3",0
"3026","800","45",0.834723636599694,"X45-00",45,"X45",0
"3027","800","45",0.79121562970857,"X45.1-00",45,"X45.1",0
"3028","800","45",0.954833752892439,"sc3-05",45,"sc3",5
"3029","800","45",0.856329156361064,"X45-05",44,"X45",5
"3030","800","45",0.813727197529984,"X45.1-05",44,"X45.1",5
"3031","800","45",0.954833752892439,"sc3-10",45,"sc3",10
"3032","800","45",0.869217108138217,"X45-10",43,"X45",10
"3033","800","45",0.813727197529984,"X45.1-10",44,"X45.1",10
"3034","800","45",0.954833752892439,"sc3-15",45,"sc3",15
"3035","800","45",0.869217108138217,"X45-15",43,"X45",15
"3036","800","45",0.838682458946756,"X45.1-15",42,"X45.1",15
"3037","800","45",0.954833752892439,"sc3-20",45,"sc3",20
"3038","800","45",0.869217108138217,"X45-20",43,"X45",20
"3039","800","45",0.850003956293595,"X45.1-20",41,"X45.1",20
"3040","800","45",0.954833752892439,"sc3-25",45,"sc3",25
"3041","800","45",0.881834391159552,"X45-25",42,"X45",25
"3042","800","45",0.862093706852974,"X45.1-25",40,"X45.1",25
"3043","800","45",0.954833752892439,"sc3-30",45,"sc3",30
"3044","800","45",0.890669439196261,"X45-30",41,"X45",30
"3045","800","45",0.874002497780234,"X45.1-30",39,"X45.1",30
"3046","800","45",0.954833752892439,"sc3-35",45,"sc3",35
"3047","800","45",0.890669439196261,"X45-35",41,"X45",35
"3048","800","45",0.889629973681735,"X45.1-35",37,"X45.1",35
"3049","800","45",0.954833752892439,"sc3-40",45,"sc3",40
"3050","800","45",0.89948635146044,"X45-40",40,"X45",40
"3051","800","45",0.899178117157503,"X45.1-40",36,"X45.1",40
"3052","800","45",0.954833752892439,"sc3-45",45,"sc3",45
"3053","800","45",0.906456672290627,"X45-45",39,"X45",45
"3054","800","45",0.90645115251275,"X45.1-45",35,"X45.1",45
"3055","800","45",0.954833752892439,"sc3-50",45,"sc3",50
"3056","800","45",0.906456672290627,"X45-50",39,"X45",50
"3057","800","45",0.918235414781067,"X45.1-50",33,"X45.1",50
"3058","800","45",0.954833752892439,"sc3-55",45,"sc3",55
"3059","800","45",0.916131414247838,"X45-55",37,"X45",55
"3060","800","45",0.918235414781067,"X45.1-55",33,"X45.1",55
"3061","800","45",0.954833752892439,"sc3-60",45,"sc3",60
"3062","800","45",0.928428091806546,"X45-60",35,"X45",60
"3063","800","45",0.918235414781067,"X45.1-60",33,"X45.1",60
"3064","800","45",0.959086996243556,"sc3-65",44,"sc3",65
"3065","800","45",0.935902402681532,"X45-65",33,"X45",65
"3066","800","45",0.918235414781067,"X45.1-65",33,"X45.1",65
"3067","800","45",0.959086996243556,"sc3-70",44,"sc3",70
"3068","800","45",0.948247634794563,"X45-70",31,"X45",70
"3069","800","45",0.918235414781067,"X45.1-70",33,"X45.1",70
"3070","800","45",0.966661688915079,"sc3-75",42,"sc3",75
"3071","800","45",0.948247634794563,"X45-75",31,"X45",75
"3072","800","45",0.920574073105265,"X45.1-75",32,"X45.1",75
"3073","800","45",0.966661688915079,"sc3-80",42,"sc3",80
"3074","800","45",0.960175889703438,"X45-80",30,"X45",80
"3075","800","45",0.932075599574819,"X45.1-80",30,"X45.1",80
"3076","800","45",0.966661688915079,"sc3-85",42,"sc3",85
"3077","800","45",0.960175889703438,"X45-85",30,"X45",85
"3078","800","45",0.950233607253847,"X45.1-85",28,"X45.1",85
"3079","800","45",0.969579599567857,"sc3-90",41,"sc3",90
"3080","800","45",0.972741402389372,"X45-90",29,"X45",90
"3081","800","45",0.950233607253847,"X45.1-90",28,"X45.1",90
"3082","800","45",0.978650597312844,"sc3-95",37,"sc3",95
"3083","800","45",0.972741402389372,"X45-95",29,"X45",95
"3084","800","45",0.950233607253847,"X45.1-95",28,"X45.1",95
"3085","800","45",0.986214016935099,"sc3-100",31,"sc3",100
"3086","800","45",0.972741402389372,"X45-100",29,"X45",100
"3087","800","45",0.950233607253847,"X45.1-100",28,"X45.1",100
"3088","800","50",0.936988580677634,"sc3-00",50,"sc3",0
"3089","800","50",0.799561069116803,"X50-00",50,"X50",0
"3090","800","50",0.815929056665224,"X50.1-00",50,"X50.1",0
"3091","800","50",0.936988580677634,"sc3-05",50,"sc3",5
"3092","800","50",0.815741048675764,"X50-05",49,"X50",5
"3093","800","50",0.830725109061863,"X50.1-05",49,"X50.1",5
"3094","800","50",0.936988580677634,"sc3-10",50,"sc3",10
"3095","800","50",0.837664223687256,"X50-10",48,"X50",10
"3096","800","50",0.867261552007585,"X50.1-10",47,"X50.1",10
"3097","800","50",0.936988580677634,"sc3-15",50,"sc3",15
"3098","800","50",0.837664223687256,"X50-15",48,"X50",15
"3099","800","50",0.87929242175575,"X50.1-15",46,"X50.1",15
"3100","800","50",0.936988580677634,"sc3-20",50,"sc3",20
"3101","800","50",0.850262490426324,"X50-20",47,"X50",20
"3102","800","50",0.892878714544418,"X50.1-20",45,"X50.1",20
"3103","800","50",0.936988580677634,"sc3-25",50,"sc3",25
"3104","800","50",0.850262490426324,"X50-25",47,"X50",25
"3105","800","50",0.91570852175509,"X50.1-25",43,"X50.1",25
"3106","800","50",0.936988580677634,"sc3-30",50,"sc3",30
"3107","800","50",0.860251623012627,"X50-30",46,"X50",30
"3108","800","50",0.936342837903483,"X50.1-30",41,"X50.1",30
"3109","800","50",0.936988580677634,"sc3-35",50,"sc3",35
"3110","800","50",0.867869798481381,"X50-35",45,"X50",35
"3111","800","50",0.944042132422882,"X50.1-35",40,"X50.1",35
"3112","800","50",0.945782733315314,"sc3-40",49,"sc3",40
"3113","800","50",0.875680149318415,"X50-40",44,"X50",40
"3114","800","50",0.944042132422882,"X50.1-40",40,"X50.1",40
"3115","800","50",0.945782733315314,"sc3-45",49,"sc3",45
"3116","800","50",0.898071688624871,"X50-45",41,"X50",45
"3117","800","50",0.944042132422882,"X50.1-45",40,"X50.1",45
"3118","800","50",0.945782733315314,"sc3-50",49,"sc3",50
"3119","800","50",0.912016862972268,"X50-50",39,"X50",50
"3120","800","50",0.95142202919734,"X50.1-50",39,"X50.1",50
"3121","800","50",0.95139126479865,"sc3-55",48,"sc3",55
"3122","800","50",0.912016862972268,"X50-55",39,"X50",55
"3123","800","50",0.960087601044956,"X50.1-55",38,"X50.1",55
"3124","800","50",0.95139126479865,"sc3-60",48,"sc3",60
"3125","800","50",0.923890078806412,"X50-60",37,"X50",60
"3126","800","50",0.966000585584172,"X50.1-60",37,"X50.1",60
"3127","800","50",0.95139126479865,"sc3-65",48,"sc3",65
"3128","800","50",0.935418700287318,"X50-65",35,"X50",65
"3129","800","50",0.966000585584172,"X50.1-65",37,"X50.1",65
"3130","800","50",0.95139126479865,"sc3-70",48,"sc3",70
"3131","800","50",0.945750897288623,"X50-70",33,"X50",70
"3132","800","50",0.969768657335648,"X50.1-70",36,"X50.1",70
"3133","800","50",0.95139126479865,"sc3-75",48,"sc3",75
"3134","800","50",0.949203925444132,"X50-75",32,"X50",75
"3135","800","50",0.98331684825398,"X50.1-75",34,"X50.1",75
"3136","800","50",0.955081552547846,"sc3-80",47,"sc3",80
"3137","800","50",0.960380570881302,"X50-80",30,"X50",80
"3138","800","50",0.98331684825398,"X50.1-80",34,"X50.1",80
"3139","800","50",0.958588696604845,"sc3-85",46,"sc3",85
"3140","800","50",0.960380570881302,"X50-85",30,"X50",85
"3141","800","50",0.994047376968853,"X50.1-85",31,"X50.1",85
"3142","800","50",0.964490025172232,"sc3-90",44,"sc3",90
"3143","800","50",0.964237489797573,"X50-90",29,"X50",90
"3144","800","50",1,"X50.1-90",30,"X50.1",90
"3145","800","50",0.974565131063415,"sc3-95",39,"sc3",95
"3146","800","50",0.964237489797573,"X50-95",29,"X50",95
"3147","800","50",1,"X50.1-95",30,"X50.1",95
"3148","800","50",0.98501399116857,"sc3-100",31,"sc3",100
"3149","800","50",0.964237489797573,"X50-100",29,"X50",100
"3150","800","50",1,"X50.1-100",30,"X50.1",100
"3151","900","30",1,"sc3-00",30,"sc3",0
"3152","900","30",0.633163035889963,"X30-00",30,"X30",0
"3153","900","30",0.797032647860526,"X30.1-00",30,"X30.1",0
"3154","900","30",0.97482415401954,"sc3-05",29,"sc3",5
"3155","900","30",0.633163035889963,"X30-05",30,"X30",5
"3156","900","30",0.797032647860526,"X30.1-05",30,"X30.1",5
"3157","900","30",0.97482415401954,"sc3-10",29,"sc3",10
"3158","900","30",0.653077584195429,"X30-10",29,"X30",10
"3159","900","30",0.797032647860526,"X30.1-10",30,"X30.1",10
"3160","900","30",0.97482415401954,"sc3-15",29,"sc3",15
"3161","900","30",0.653077584195429,"X30-15",29,"X30",15
"3162","900","30",0.797032647860526,"X30.1-15",30,"X30.1",15
"3163","900","30",0.954396956462894,"sc3-20",28,"sc3",20
"3164","900","30",0.653077584195429,"X30-20",29,"X30",20
"3165","900","30",0.797032647860526,"X30.1-20",30,"X30.1",20
"3166","900","30",0.954396956462894,"sc3-25",28,"sc3",25
"3167","900","30",0.653077584195429,"X30-25",29,"X30",25
"3168","900","30",0.808627235488308,"X30.1-25",29,"X30.1",25
"3169","900","30",0.954396956462894,"sc3-30",28,"sc3",30
"3170","900","30",0.653077584195429,"X30-30",29,"X30",30
"3171","900","30",0.818758007921645,"X30.1-30",28,"X30.1",30
"3172","900","30",0.954396956462894,"sc3-35",28,"sc3",35
"3173","900","30",0.662130769204698,"X30-35",28,"X30",35
"3174","900","30",0.818758007921645,"X30.1-35",28,"X30.1",35
"3175","900","30",0.954396956462894,"sc3-40",28,"sc3",40
"3176","900","30",0.662130769204698,"X30-40",28,"X30",40
"3177","900","30",0.825201987403405,"X30.1-40",27,"X30.1",40
"3178","900","30",0.954396956462894,"sc3-45",28,"sc3",45
"3179","900","30",0.668339659141325,"X30-45",27,"X30",45
"3180","900","30",0.835031614865817,"X30.1-45",26,"X30.1",45
"3181","900","30",0.954396956462894,"sc3-50",28,"sc3",50
"3182","900","30",0.676533647358555,"X30-50",26,"X30",50
"3183","900","30",0.835031614865817,"X30.1-50",26,"X30.1",50
"3184","900","30",0.954396956462894,"sc3-55",28,"sc3",55
"3185","900","30",0.681808656572747,"X30-55",25,"X30",55
"3186","900","30",0.835031614865817,"X30.1-55",26,"X30.1",55
"3187","900","30",0.954396956462894,"sc3-60",28,"sc3",60
"3188","900","30",0.687955171648693,"X30-60",24,"X30",60
"3189","900","30",0.835031614865817,"X30.1-60",26,"X30.1",60
"3190","900","30",0.954396956462894,"sc3-65",28,"sc3",65
"3191","900","30",0.687955171648693,"X30-65",24,"X30",65
"3192","900","30",0.839603918057389,"X30.1-65",25,"X30.1",65
"3193","900","30",0.954396956462894,"sc3-70",28,"sc3",70
"3194","900","30",0.691950330104707,"X30-70",23,"X30",70
"3195","900","30",0.847899319983185,"X30.1-70",24,"X30.1",70
"3196","900","30",0.954396956462894,"sc3-75",28,"sc3",75
"3197","900","30",0.69800773012622,"X30-75",22,"X30",75
"3198","900","30",0.847899319983185,"X30.1-75",24,"X30.1",75
"3199","900","30",0.954396956462894,"sc3-80",28,"sc3",80
"3200","900","30",0.704225688531593,"X30-80",21,"X30",80
"3201","900","30",0.847899319983185,"X30.1-80",24,"X30.1",80
"3202","900","30",0.954396956462894,"sc3-85",28,"sc3",85
"3203","900","30",0.708198382026584,"X30-85",20,"X30",85
"3204","900","30",0.797417397934882,"X30.1-85",23,"X30.1",85
"3205","900","30",0.892223902826117,"sc3-90",27,"sc3",90
"3206","900","30",0.708198382026584,"X30-90",20,"X30",90
"3207","900","30",0.797417397934882,"X30.1-90",23,"X30.1",90
"3208","900","30",0.892223902826117,"sc3-95",27,"sc3",95
"3209","900","30",0.708198382026584,"X30-95",20,"X30",95
"3210","900","30",0.797417397934882,"X30.1-95",23,"X30.1",95
"3211","900","30",0.892223902826117,"sc3-100",27,"sc3",100
"3212","900","30",0.708198382026584,"X30-100",20,"X30",100
"3213","900","30",0.797417397934882,"X30.1-100",23,"X30.1",100
"3214","900","35",0.989942197951087,"sc3-00",35,"sc3",0
"3215","900","35",0.726177576601548,"X35-00",35,"X35",0
"3216","900","35",0.742205333981092,"X35.1-00",35,"X35.1",0
"3217","900","35",0.959895353576387,"sc3-05",34,"sc3",5
"3218","900","35",0.726177576601548,"X35-05",35,"X35",5
"3219","900","35",0.742205333981092,"X35.1-05",35,"X35.1",5
"3220","900","35",0.959895353576387,"sc3-10",34,"sc3",10
"3221","900","35",0.726177576601548,"X35-10",35,"X35",10
"3222","900","35",0.764509626060793,"X35.1-10",34,"X35.1",10
"3223","900","35",0.941729111313393,"sc3-15",33,"sc3",15
"3224","900","35",0.726177576601548,"X35-15",35,"X35",15
"3225","900","35",0.764509626060793,"X35.1-15",34,"X35.1",15
"3226","900","35",0.941729111313393,"sc3-20",33,"sc3",20
"3227","900","35",0.739966644917209,"X35-20",34,"X35",20
"3228","900","35",0.764509626060793,"X35.1-20",34,"X35.1",20
"3229","900","35",0.941729111313393,"sc3-25",33,"sc3",25
"3230","900","35",0.739966644917209,"X35-25",34,"X35",25
"3231","900","35",0.776958307756578,"X35.1-25",33,"X35.1",25
"3232","900","35",0.941729111313393,"sc3-30",33,"sc3",30
"3233","900","35",0.751467214759772,"X35-30",33,"X35",30
"3234","900","35",0.776958307756578,"X35.1-30",33,"X35.1",30
"3235","900","35",0.941729111313393,"sc3-35",33,"sc3",35
"3236","900","35",0.771407390215603,"X35-35",32,"X35",35
"3237","900","35",0.776958307756578,"X35.1-35",33,"X35.1",35
"3238","900","35",0.941729111313393,"sc3-40",33,"sc3",40
"3239","900","35",0.771407390215603,"X35-40",32,"X35",40
"3240","900","35",0.787771579851819,"X35.1-40",32,"X35.1",40
"3241","900","35",0.941729111313393,"sc3-45",33,"sc3",45
"3242","900","35",0.771407390215603,"X35-45",32,"X35",45
"3243","900","35",0.802570152656035,"X35.1-45",31,"X35.1",45
"3244","900","35",0.941729111313393,"sc3-50",33,"sc3",50
"3245","900","35",0.781373717602373,"X35-50",31,"X35",50
"3246","900","35",0.802570152656035,"X35.1-50",31,"X35.1",50
"3247","900","35",0.941729111313393,"sc3-55",33,"sc3",55
"3248","900","35",0.790280914080197,"X35-55",30,"X35",55
"3249","900","35",0.810976695875973,"X35.1-55",30,"X35.1",55
"3250","900","35",0.941729111313393,"sc3-60",33,"sc3",60
"3251","900","35",0.798403562628585,"X35-60",29,"X35",60
"3252","900","35",0.810976695875973,"X35.1-60",30,"X35.1",60
"3253","900","35",0.941729111313393,"sc3-65",33,"sc3",65
"3254","900","35",0.814572116096056,"X35-65",28,"X35",65
"3255","900","35",0.810976695875973,"X35.1-65",30,"X35.1",65
"3256","900","35",0.941729111313393,"sc3-70",33,"sc3",70
"3257","900","35",0.819983892910154,"X35-70",27,"X35",70
"3258","900","35",0.815770125024852,"X35.1-70",29,"X35.1",70
"3259","900","35",0.941729111313393,"sc3-75",33,"sc3",75
"3260","900","35",0.819983892910154,"X35-75",27,"X35",75
"3261","900","35",0.821818429088877,"X35.1-75",28,"X35.1",75
"3262","900","35",0.941729111313393,"sc3-80",33,"sc3",80
"3263","900","35",0.819983892910154,"X35-80",27,"X35",80
"3264","900","35",0.83664938345869,"X35.1-80",26,"X35.1",80
"3265","900","35",0.941729111313393,"sc3-85",33,"sc3",85
"3266","900","35",0.819983892910154,"X35-85",27,"X35",85
"3267","900","35",0.841098538350795,"X35.1-85",25,"X35.1",85
"3268","900","35",0.941729111313393,"sc3-90",33,"sc3",90
"3269","900","35",0.824489445280336,"X35-90",26,"X35",90
"3270","900","35",0.848555350520243,"X35.1-90",24,"X35.1",90
"3271","900","35",0.941729111313393,"sc3-95",33,"sc3",95
"3272","900","35",0.827847397328868,"X35-95",25,"X35",95
"3273","900","35",0.848555350520243,"X35.1-95",24,"X35.1",95
"3274","900","35",0.942834814448984,"sc3-100",29,"sc3",100
"3275","900","35",0.827847397328868,"X35-100",25,"X35",100
"3276","900","35",0.848555350520243,"X35.1-100",24,"X35.1",100
"3277","900","40",0.982624296647018,"sc3-00",40,"sc3",0
"3278","900","40",0.845575498315689,"X40-00",40,"X40",0
"3279","900","40",0.844091812958716,"X40.1-00",40,"X40.1",0
"3280","900","40",0.982624296647018,"sc3-05",40,"sc3",5
"3281","900","40",0.845575498315689,"X40-05",40,"X40",5
"3282","900","40",0.866268674354761,"X40.1-05",39,"X40.1",5
"3283","900","40",0.982624296647018,"sc3-10",40,"sc3",10
"3284","900","40",0.845575498315689,"X40-10",40,"X40",10
"3285","900","40",0.886891465396815,"X40.1-10",38,"X40.1",10
"3286","900","40",0.982624296647018,"sc3-15",40,"sc3",15
"3287","900","40",0.859093398874792,"X40-15",39,"X40",15
"3288","900","40",0.886891465396815,"X40.1-15",38,"X40.1",15
"3289","900","40",0.982624296647018,"sc3-20",40,"sc3",20
"3290","900","40",0.859093398874792,"X40-20",39,"X40",20
"3291","900","40",0.898051427716783,"X40.1-20",37,"X40.1",20
"3292","900","40",0.982624296647018,"sc3-25",40,"sc3",25
"3293","900","40",0.868691800020879,"X40-25",38,"X40",25
"3294","900","40",0.908304205584112,"X40.1-25",36,"X40.1",25
"3295","900","40",0.982624296647018,"sc3-30",40,"sc3",30
"3296","900","40",0.868691800020879,"X40-30",38,"X40",30
"3297","900","40",0.917610714502398,"X40.1-30",35,"X40.1",30
"3298","900","40",0.982624296647018,"sc3-35",40,"sc3",35
"3299","900","40",0.877585407628139,"X40-35",37,"X40",35
"3300","900","40",0.917610714502398,"X40.1-35",35,"X40.1",35
"3301","900","40",0.982624296647018,"sc3-40",40,"sc3",40
"3302","900","40",0.877585407628139,"X40-40",37,"X40",40
"3303","900","40",0.925213287131531,"X40.1-40",34,"X40.1",40
"3304","900","40",0.982624296647018,"sc3-45",40,"sc3",45
"3305","900","40",0.88470739180292,"X40-45",36,"X40",45
"3306","900","40",0.931887599821844,"X40.1-45",33,"X40.1",45
"3307","900","40",0.982624296647018,"sc3-50",40,"sc3",50
"3308","900","40",0.88470739180292,"X40-50",36,"X40",50
